pdf,text
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"neither
 
his
 
guides
 
nor
 
the
 
local
 
people
 
they
 
queried
 
knew
 
the
 
way
 
to
 
the
 
Pacific
 
Ocean.
 
Although
 
he
 
was
 
frustrated
 
and
 
angry,
 
Mackenzie
 
did
 
not
 
give
 
up
 
his
 
quest.
 
In
 
the
 
autumn
 
of
 
1792,
 
he
 
again
 
set
 
out
 
from
 
Fort
 
Chipewyan,
 
but
 
this
 
time
 
he
 
and
 
his
 
party
 
headed
 
west
 
up
 
the
 
Peace
 
River.
 
Warfare
 
between
 
the
 
Cree
 
and
 
Dunne-za
 
for
 
control
 
of
 
the
 
Peace
 
River
 
country"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"control
 
of
 
the
 
Peace
 
River
 
country
 
had
 
ceased,
 
and
 
the
 
Cree’s
 
westward
 
expansion
 
had
 
ended
 
in
 
the
 
vicinity
 
of
 
Vermilion
 
Falls
 
(Fort
 
Vermilion,
 
Alberta).
 
A
 
smallpox
 
epidemic,
 
which
 
ravaged
 
nations
 
in
 
much
 
of
 
the
 
western
 
interior
 
in
 
1780
 
and
 
1781,
 
may
 
have
 
been
 
partly
 
responsible
 
for
 
this
 
turn
 
of
 
events;
 
it
 
hit
 
the
 
Cree
 
particularly
 
hard,
 
momentarily
 
sapping
 
their
 
military"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"momentarily
 
sapping
 
their
 
military
 
strength.
 
Mackenzie
 
spent
 
the
 
winter
 
of
 
1792–93
 
near
 
the
 
confluence
 
of
 
the
 
Peace
 
and
 
Smoky
 
rivers
 
in
 
a
 
small
 
trading
 
post
 
his
 
men
 
built.
 
In
 
the
 
spring
 
he
 
soon
 
learned
 
that
 
crossing
 
interior
 
British
 
Columbia,
 
known
 
then
 
to
 
Europeans
 
as
 
New
 
Caledonia,
 
was
 
much
 
more
 
challenging
 
than
 
the
 
route
 
to
 
the
 
Arctic.
 
The
 
terrain
 
of
 
the
 
cordilleran"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"The
 
terrain
 
of
 
the
 
cordilleran
 
country
 
was
 
extraordinarily
 
rugged
 
and
 
most
 
of
 
the
 
major
 
rivers
 
had
 
terrifying
 
white-water
 
stretches.
 
Mackenzie
 
frequently
 
had
 
to
 
make
 
major
 
decisions
 
about
 
the
 
route
 
when
 
faced
 
with
 
several
 
tempting
 
possibilities.
 
Once
 
again,
 
he
 
had
 
to
 
depend
 
on
 
the
 
information
 
provided
 
by
 
his
 
Aboriginal
 
guides
 
and
 
interpreters,
 
and
 
once
 
again
 
he
 
was
 
not
 
comfortable"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"and
 
once
 
again
 
he
 
was
 
not
 
comfortable
 
with
 
the
 
situation
 
and
 
only
 
grudgingly
 
admitted
 
his
 
need.
 
The
 
guides
 
teased
 
him
 
about
 
his
 
arrogance.
 
On
 
June
 
23,
 
1793,
 
for
 
instance,
 
he
 
called
 
them
 
together
 
to
 
determine
 
whether
 
it
 
was
 
better
 
to
 
continue
 
to
 
follow
 
the
 
river
 
they
 
were
 
on
 
(the
 
Fraser),
 
or
 
abandon
 
it
 
and
 
head
 
to
 
the
 
Pacific
 
Coast
 
along
 
one
 
of
 
its
 
branches
 
(the
 
Black"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"along
 
one
 
of
 
its
 
branches
 
(the
 
Black
 
Water
 
River,
 
which
 
is
 
now
 
called
 
the
 
West
 
Road
 
River).
 
He
 
wrote
 
in
 
his
 
journal,
 
“At
 
the
 
commencement
 
of
 
this
 
conversation,
 
I
 
was
 
very
 
much
 
surprised
 
by
 
the
 
following
 
question
 
from
 
one
 
of
 
the
 
Indians:
 
‘What,’
 
demanded
 
he,
 
‘can
 
be
 
the
 
reason
 
that
 
you
 
are
 
so
 
particular
 
and
 
anxious
 
in
 
your
 
inquiries
 
of
 
us
 
respecting
 
a
 
knowledge
 
of"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"of
 
us
 
respecting
 
a
 
knowledge
 
of
 
this
 
country:
 
do
 
not
 
you
 
white
 
men
 
know
 
everything
 
in
 
the
 
world?’
 
This
 
interrogatory
 
was
 
so
 
very
 
unexpected,
 
that
 
it
 
occasioned
 
some
 
hesitation
 
before
 
I
 
could
 
answer
 
it.”
 
Once
 
Mackenzie
 
regained
 
his
 
composure,
 
he
 
replied
 
that
 
“we
 
certainly
 
were
 
acquainted
 
with
 
the
 
principal
 
circumstances
 
of
 
every
 
part
 
of
 
the
 
world;
 
that
 
I
 
knew
 
where
 
the
 
sea"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"world;
 
that
 
I
 
knew
 
where
 
the
 
sea
 
is,
 
and
 
where
 
I
 
myself
 
then
 
was,
 
but
 
that
 
I
 
did
 
not
 
exactly
 
understand
 
what
 
obstacles
 
might
 
interrupt
 
me
 
in
 
getting
 
to
 
it;
 
with
 
which
 
he
 
and
 
his
 
relations
 
must
 
be
 
well
 
acquainted,
 
as
 
they
 
had
 
so
 
frequently
 
surmounted
 
them.”
 
Mackenzie
 
opted
 
for
 
the
 
western
 
route
 
over
 
that
 
of
 
the
 
Fraser
 
River,
 
wisely
 
believing
 
his
 
informants
 
had"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"wisely
 
believing
 
his
 
informants
 
had
 
correctly
 
stressed
 
the
 
dangers
 
of
 
the
 
latter.
 
What
 
he
 
did
 
not
 
know
 
was
 
that
 
his
 
guides
 
had
 
also
 
minimized
 
the
 
distance
 
and
 
difficulties
 
of
 
proceeding
 
via
 
the
 
Black
 
Water
 
River.
 
Travelling
 
partly
 
by
 
canoe
 
and
 
partly
 
by
 
foot,
 
Mackenzie
 
reached
 
the
 
Bella
 
Coola
 
River
 
at
 
Friendly
 
Village
 
on
 
July
 
17,
 
1793.
 
There
 
he
 
obtained
 
new
 
canoes
 
and"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"There
 
he
 
obtained
 
new
 
canoes
 
and
 
continued
 
onwards,
 
feasting
 
on
 
salmon
 
and
 
dishes
 
of
 
fish
 
roe
 
at
 
successive
 
Nuxalk
 
villages
 
as
 
he
 
went.
 
Three
 
days
 
later,
 
he
 
finally
 
reached
 
the
 
Pacific
 
Ocean
 
at
 
North
 
Bentinck
 
Arm.
 
The
 
two-hundred-year-old
 
European
 
overland
 
quest
 
to
 
reach
 
the
 
Pacific
 
had
 
ended
 
at
 
last.
 
Native
 
men
 
and
 
women
 
had
 
guided
 
the
 
newcomers
 
from
 
coast
 
to
 
coast.
 
Most"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"newcomers
 
from
 
coast
 
to
 
coast.
 
Most
 
had
 
welcomed
 
the
 
Europeans
 
into
 
their
 
territories,
 
usually
 
in
 
the
 
hope
 
of
 
improving
 
their
 
trading
 
position
 
or
 
gaining
 
new
 
allies
 
in
 
struggles
 
against
 
old
 
foes.
 
They
 
allowed
 
the
 
strangers
 
to
 
move
 
into
 
other
 
nations’
 
territories
 
only
 
reluctantly,
 
seeing
 
a
 
golden
 
economic
 
opportunity
 
pass
 
with
 
them.
 
 
THE
 
LEGACY
 
OF
 
EXPANSION
 
From
 
the
 
1780s
 
to"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"OF
 
EXPANSION
 
From
 
the
 
1780s
 
to
 
the
 
early
 
nineteenth
 
century,
 
the
 
HBC
 
and
 
the
 
NWC
 
built
 
numerous
 
posts
 
throughout
 
the
 
sprawling
 
country
 
between
 
James
 
Bay
 
and
 
the
 
Moose
 
River
 
to
 
the
 
southeast,
 
and
 
between
 
Lake
 
Athabasca
 
and
 
the
 
lower
 
Peace
 
River
 
to
 
the
 
northwest,
 
as
 
each
 
tried
 
to
 
counter
 
the
 
advances
 
of
 
the
 
other.
 
Between
 
1797
 
and
 
1804,
 
the
 
New
 
NWC
 
(better
 
known
 
as
 
the"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"the
 
New
 
NWC
 
(better
 
known
 
as
 
the
 
XY
 
Company
 
because
 
of
 
the
 
brand
 
marks
 
it
 
used)
 
joined
 
in.
 
The
 
XY
 
Company
 
included
 
a
 
number
 
of
 
dissidents
 
from
 
the
 
NWC,
 
Mackenzie
 
among
 
them.
 
The
 
ruthless
 
competition
 
among
 
the
 
three
 
rival
 
companies
 
had
 
positive
 
and
 
negative
 
effects
 
on
 
the
 
lives
 
of
 
the
 
Native
 
people
 
who
 
became
 
entangled
 
in
 
it.
 
On
 
the
 
positive
 
side,
 
the
 
companies
 
flooded"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"positive
 
side,
 
the
 
companies
 
flooded
 
the
 
countryside
 
with
 
trade
 
goods,
 
and
 
no
 
Native
 
group
 
had
 
to
 
travel
 
very
 
far
 
to
 
buy
 
them.
 
In
 
the
 
contest
 
to
 
win
 
the
 
business
 
of
 
local
 
Native
 
people,
 
the
 
HBC
 
men
 
and
 
the
 
Nor’
 
Westers
 
showered
 
their
 
clients
 
with
 
presents.
 
Most
 
hunters
 
and
 
trappers
 
began
 
to
 
receive
 
the
 
kind
 
of
 
treatment
 
the
 
French
 
and
 
HBC
 
had
 
previously
 
reserved
 
for"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"and
 
HBC
 
had
 
previously
 
reserved
 
for
 
trading
 
captains;
 
they
 
gained
 
access
 
to
 
liberal
 
credit
 
and
 
they
 
were
 
given
 
ever
 
more
 
favourable
 
rates
 
of
 
exchange.
 
 
The
 
proliferation
 
of
 
trading
 
posts
 
and
 
the
 
growing
 
number
 
of
 
canoe
 
and
 
boat
 
brigades
 
plying
 
between
 
them
 
created
 
a
 
soaring
 
demand
 
for
 
manpower
 
at
 
the
 
time
 
of
 
the
 
Napoleonic
 
Wars
 
in
 
Europe
 
and
 
the
 
War
 
of
 
1812
 
in
 
North"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"and
 
the
 
War
 
of
 
1812
 
in
 
North
 
America.
 
Under
 
these
 
circumstances,
 
it
 
was
 
very
 
difficult
 
to
 
recruit
 
men
 
in
 
Europe,
 
so
 
the
 
HBC
 
turned
 
to
 
the
 
mixed-blood
 
population
 
of
 
Rupert’s
 
Land
 
during
 
the
 
beginning
 
phases
 
of
 
its
 
inland
 
expansion
 
program.
 
(It
 
was
 
partly
 
the
 
need
 
to
 
hire
 
these
 
men
 
that
 
had
 
led
 
the
 
company
 
to
 
abandon
 
its
 
hundred-year-old
 
prohibition
 
against
 
country"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"prohibition
 
against
 
country
 
marriages.)
 
The
 
HBC
 
also
 
needed
 
Native
 
men
 
for
 
brigade
 
duty
 
and
 
other
 
work.
 
From
 
its
 
inception,
 
however,
 
the
 
HBC
 
had
 
a
 
policy
 
of
 
not
 
hiring
 
“Indians”
 
full-time
 
because
 
the
 
directors
 
were
 
eager
 
to
 
keep
 
trappers
 
in
 
the
 
bush,
 
generating
 
the
 
industry’s
 
wealth.
 
Even
 
in
 
this
 
time
 
of
 
labour
 
shortages,
 
it
 
still
 
hired
 
“Indian
 
men”
 
only
 
for
 
part-time
 
summer"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"“Indian
 
men”
 
only
 
for
 
part-time
 
summer
 
work.
 
One
 
result
 
of
 
this
 
policy
 
was
 
that
 
the
 
designations
 
“Indian”
 
and
 
“mixed-blood”
 
came
 
to
 
have
 
more
 
of
 
a
 
lifestyle
 
than
 
a
 
racial
 
connotation.
 
Indians
 
did
 
most
 
of
 
the
 
trapping
 
and
 
for
 
the
 
most
 
part
 
lived
 
a
 
traditional
 
lifestyle,
 
whereas
 
mixed-bloods
 
worked
 
as
 
full-time
 
and
 
part-time
 
company
 
workers.
 
The
 
HBC
 
also
 
actively
 
recruited
 
French"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"The
 
HBC
 
also
 
actively
 
recruited
 
French
 
Canadians
 
and
 
Iroquois,
 
mostly
 
Mohawk,
 
in
 
Lower
 
Canada.
 
The
 
Montreal-headquartered
 
NWC
 
led
 
the
 
way
 
in
 
recruiting
 
Iroquois,
 
who
 
played
 
a
 
crucial
 
role
 
in
 
the
 
fur
 
trade
 
of
 
the
 
western
 
interior.
 
Initially,
 
the
 
company
 
retained
 
Mohawk
 
from
 
the
 
Montreal
 
area
 
for
 
brigade
 
work.
 
It
 
considered
 
these
 
men
 
to
 
be
 
superior
 
even
 
to
 
French
 
Canadians.
 
As"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"superior
 
even
 
to
 
French
 
Canadians.
 
As
 
the
 
NWC
 
trader
 
Colin
 
Robertson
 
explained,
 
“I
 
have
 
frequently
 
heard
 
the
 
Canadian
 
and
 
Iroquois
 
voyagers
 
disputed
 
as
 
regards
 
their
 
merits,
 
perhaps
 
the
 
former
 
may
 
be
 
more
 
hardy
 
or
 
undergo
 
more
 
fatigue,
 
but
 
in
 
either
 
a
 
rapid
 
or
 
traverse,
 
give
 
me
 
the
 
latter,
 
for
 
their
 
calmness
 
and
 
presence
 
of
 
mind
 
which
 
never
 
forsakes
 
them
 
in
 
the
 
greatest"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"never
 
forsakes
 
them
 
in
 
the
 
greatest
 
danger.”
 
The
 
fearless
 
men
 
usually
 
signed
 
one-
 
to
 
three-year
 
contracts
 
to
 
work
 
as
 
voyageurs,
 
and
 
a
 
few
 
hired
 
on
 
to
 
serve
 
as
 
interpreters.
 
In
 
the
 
interior,
 
the
 
NWC
 
needed
 
fur
 
and
 
provision
 
hunters
 
at
 
many
 
of
 
its
 
posts.
 
Consequently,
 
a
 
substantial
 
number
 
of
 
these
 
men
 
later
 
signed
 
additional
 
contracts
 
to
 
serve
 
in
 
these
 
capacities.
 
 
The"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"to
 
serve
 
in
 
these
 
capacities.
 
 
The
 
heaviest
 
recruiting
 
of
 
Mohawk
 
took
 
place
 
after
 
1790,
 
during
 
the
 
height
 
of
 
the
 
trading
 
companies’
 
battle
 
for
 
furs
 
and
 
provisions.
 
Between
 
the
 
early
 
1790s
 
and
 
1815,
 
the
 
North
 
West
 
and
 
XY
 
companies
 
hired
 
more
 
than
 
350
 
Mohawk.
 
Most
 
were
 
hired
 
by
 
the
 
NWC
 
between
 
1800
 
and
 
1804,
 
when
 
the
 
company
 
was
 
expanding
 
rapidly.
 
After
 
1815,
 
the
 
HBC"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"rapidly.
 
After
 
1815,
 
the
 
HBC
 
responded
 
by
 
hiring
 
these
 
talented
 
men
 
too,
 
using
 
them
 
to
 
muscle
 
its
 
way
 
into
 
the
 
crucial
 
Peace
 
River
 
country,
 
which
 
had
 
game
 
resources
 
essential
 
to
 
westward
 
and
 
northern
 
expansion
 
from
 
Lake
 
Athabasca.
 
The
 
NWC
 
had
 
been
 
using
 
strong-arm
 
tactics
 
to
 
bar
 
the
 
entry
 
of
 
its
 
old
 
rival
 
into
 
the
 
Peace
 
River
 
valley.
 
In
 
hiring
 
Mohawk,
 
the
 
HBC
 
hoped
 
to"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"In
 
hiring
 
Mohawk,
 
the
 
HBC
 
hoped
 
to
 
gain
 
an
 
aggressive
 
labour
 
force
 
that
 
was
 
not
 
as
 
easily
 
intimidated
 
as
 
Orkney
 
men
 
were.
 
The
 
strategy
 
worked
 
and
 
broke
 
the
 
NWC’s
 
hold
 
on
 
the
 
territory.
 
The
 
ballooning
 
labour
 
forces
 
of
 
the
 
trading
 
companies
 
meant
 
that
 
there
 
were
 
many
 
more
 
mouths
 
to
 
feed.
 
Most
 
of
 
the
 
men
 
had
 
families
 
to
 
provide
 
for,
 
and
 
this
 
added
 
to
 
the
 
problem.
 
By"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"and
 
this
 
added
 
to
 
the
 
problem.
 
By
 
today’s
 
standards
 
the
 
food
 
allowances
 
were
 
mind-boggling;
 
HBC
 
men
 
were
 
entitled
 
to
 
nine
 
pounds
 
of
 
fresh
 
meat
 
a
 
day,
 
or
 
the
 
equivalent
 
in
 
dried
 
provisions.
 
The
 
companies
 
hired
 
armies
 
of
 
Native
 
hunters
 
and
 
fishers
 
to
 
stock
 
the
 
larders
 
of
 
the
 
trading
 
posts.
 
Fisheries
 
operated
 
by
 
local
 
men
 
and
 
women
 
were
 
often
 
the
 
main
 
food
 
suppliers
 
of"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"often
 
the
 
main
 
food
 
suppliers
 
of
 
posts
 
in
 
the
 
boreal
 
forests
 
where
 
game
 
resources
 
could
 
seldom
 
support
 
permanent
 
establishments.
 
On
 
the
 
prairies
 
and
 
in
 
the
 
parklands,
 
Native
 
nations
 
continued
 
to
 
cash
 
in
 
on
 
the
 
mushrooming
 
provision
 
market.
 
They
 
also
 
benefited
 
from
 
the
 
heightened
 
demand
 
for
 
hides
 
and
 
babiche
 
(leather
 
pack-cords),
 
which
 
were
 
used
 
in
 
packaging
 
furs
 
and
 
trade
 
goods"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"in
 
packaging
 
furs
 
and
 
trade
 
goods
 
for
 
transportation
 
and
 
storage.
 
 
 
THE
 
PEMMICAN
 
WAR
 
 
The
 
HBC
 
and
 
NWC
 
contest
 
for
 
sources
 
of
 
food
 
for
 
their
 
employees
 
culminated
 
in
 
the
 
Pemmican
 
War
 
at
 
Red
 
River.
 
In
 
1810
 
Thomas
 
Douglas,
 
5th
 
Earl
 
of
 
Selkirk
 
and
 
a
 
major
 
shareholder
 
in
 
the
 
HBC,
 
persuaded
 
the
 
company
 
to
 
establish
 
an
 
agricultural
 
colony
 
in
 
the
 
Red
 
River
 
valley
 
to
 
provide"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"in
 
the
 
Red
 
River
 
valley
 
to
 
provide
 
additional
 
foodstuffs
 
and,
 
in
 
time,
 
a
 
new
 
pool
 
of
 
labour.
 
On
 
June
 
12,
 
1811,
 
the
 
company
 
gave
 
Selkirk
 
a
 
land
 
grant
 
of
 
116,000
 
square
 
miles
 
in
 
what
 
is
 
now
 
Manitoba
 
and
 
North
 
Dakota.
 
Selkirk
 
wanted
 
to
 
avoid
 
any
 
trouble
 
with
 
local
 
Native
 
people
 
over
 
the
 
establishment
 
of
 
the
 
new
 
community.
 
He
 
instructed
 
his
 
first
 
governor,
 
Miles
 
Macdonell,"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"his
 
first
 
governor,
 
Miles
 
Macdonell,
 
to
 
proceed
 
cautiously
 
and
 
offer
 
to
 
purchase
 
the
 
land
 
if
 
the
 
Native
 
residents
 
objected
 
to
 
the
 
plan.
 
Selkirk
 
also
 
ordered
 
Macdonell
 
to
 
build
 
a
 
well-fortified
 
post
 
to
 
intimidate
 
them.
 
As
 
it
 
turned
 
out,
 
his
 
strategy
 
was
 
unnecessary.
 
When
 
the
 
first
 
settlers
 
arrived
 
at
 
Red
 
River
 
in
 
1812,
 
Chief
 
Peguis
 
and
 
his
 
Ojibwa
 
followers
 
welcomed
 
them.
 
The"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"his
 
Ojibwa
 
followers
 
welcomed
 
them.
 
The
 
Peguis
 
group
 
members
 
were
 
themselves
 
newcomers
 
to
 
the
 
area.
 
They
 
were
 
in
 
the
 
vanguard
 
of
 
the
 
westward-moving
 
Ojibwa
 
and
 
had
 
been
 
welcomed
 
to
 
the
 
area
 
by
 
the
 
Cree.
 
Unlike
 
Peguis’s
 
band,
 
the
 
Nor’
 
Westers
 
were
 
very
 
hostile
 
to
 
the
 
colonists.
 
With
 
good
 
reason,
 
they
 
regarded
 
the
 
Selkirk
 
scheme
 
as
 
a
 
direct
 
provocation.
 
The
 
colony
 
lay
 
astride"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"provocation.
 
The
 
colony
 
lay
 
astride
 
one
 
of
 
their
 
major
 
provision-supply
 
lines
 
from
 
the
 
prairies,
 
and
 
it
 
threatened
 
the
 
flank
 
of
 
their
 
trade
 
route
 
from
 
Lake
 
Superior
 
to
 
Athabasca.
 
They
 
were
 
determined
 
to
 
deter
 
settlement.
 
Their
 
first
 
move
 
was
 
to
 
persuade
 
the
 
prairie
 
Métis
 
to
 
join
 
them
 
as
 
allies,
 
so
 
NWC
 
provocateurs
 
appealed
 
to
 
this
 
group’s
 
growing
 
sense
 
of
 
identity
 
to
 
spur"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"growing
 
sense
 
of
 
identity
 
to
 
spur
 
them
 
into
 
action
 
against
 
the
 
new
 
settlers.
 
They
 
reminded
 
the
 
Métis
 
that
 
because
 
the
 
Aboriginal
 
ancestry
 
of
 
their
 
mothers
 
gave
 
them
 
a
 
birthright
 
to
 
the
 
land,
 
the
 
HBC
 
had
 
no
 
right
 
to
 
grant
 
any
 
part
 
of
 
the
 
territory
 
to
 
Selkirk
 
or
 
anyone
 
else
 
without
 
their
 
consent.
 
The
 
Métis
 
rallied
 
to
 
the
 
Nor’
 
Westers’
 
cause,
 
and
 
the
 
bungling
 
Macdonell"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"cause,
 
and
 
the
 
bungling
 
Macdonell
 
played
 
right
 
into
 
their
 
hands.
 
Unable
 
to
 
feed
 
themselves
 
from
 
the
 
start
 
by
 
farming,
 
the
 
colonists
 
had
 
to
 
turn
 
to
 
the
 
local
 
Ojibwa
 
and
 
Métis
 
for
 
supplies
 
of
 
pemmican,
 
meat,
 
and
 
grease.
 
To
 
deal
 
with
 
the
 
problem
 
of
 
chronic
 
food
 
shortages
 
in
 
the
 
settlement
 
and
 
to
 
assert
 
his
 
authority
 
over
 
the
 
region,
 
Macdonell
 
issued
 
a
 
proclamation
 
early
 
in"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"issued
 
a
 
proclamation
 
early
 
in
 
1814
 
that
 
banned
 
the
 
export
 
of
 
most
 
provisions
 
from
 
the
 
“Territory
 
of
 
Assiniboia”
 
for
 
one
 
year.
 
The
 
following
 
July,
 
he
 
banned
 
the
 
hunting
 
of
 
buffalo
 
on
 
horses
 
near
 
the
 
settlement
 
to
 
prevent
 
Métis
 
from
 
stampeding
 
the
 
herds
 
out
 
of
 
reach
 
of
 
settlers
 
and
 
local
 
Ojibwa.
 
Writing
 
later
 
of
 
the
 
ban,
 
Macdonell
 
noted,
 
“The
 
people
 
in
 
general
 
were
 
well"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"“The
 
people
 
in
 
general
 
were
 
well
 
pleased
 
with
 
the
 
restriction,
 
as
 
only
 
a
 
few
 
of
 
these
 
[Métis]
 
had
 
hunting
 
horses,
 
about
 
five
 
or
 
six,
 
the
 
chief
 
of
 
whom
 
was
 
Beaulino,
 
the
 
Northwest
 
hunter.”
 
Of
 
course
 
the
 
Métis
 
ignored
 
the
 
edict.
 
Not
 
only
 
did
 
they
 
prefer
 
to
 
hunt
 
on
 
horseback,
 
but
 
they
 
were
 
also
 
intentionally
 
keeping
 
the
 
buffalo
 
herds
 
away
 
from
 
the
 
local
 
posts
 
and
 
the"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"away
 
from
 
the
 
local
 
posts
 
and
 
the
 
colony
 
in
 
order
 
to
 
monopolize
 
the
 
provision
 
trade,
 
a
 
well-established
 
Native
 
tactic.
 
Although
 
the
 
Nor’
 
Westers
 
did
 
not
 
really
 
object
 
to
 
the
 
ban
 
against
 
“running”
 
buffalo
 
on
 
horseback
 
because
 
it
 
served
 
their
 
interests
 
too,
 
they
 
decided
 
to
 
oppose
 
it
 
as
 
a
 
ploy
 
to
 
undermine
 
Macdonell’s
 
authority.
 
The
 
harassed
 
governor
 
reported:
 
“Repeated
 
accounts"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"governor
 
reported:
 
“Repeated
 
accounts
 
reached
 
us
 
from
 
fort
 
Daer
 
[Pembina]
 
that
 
the
 
cattle
 
[buffalo]
 
were
 
driven
 
from
 
our
 
hunters
 
by
 
Beaulino…and
 
othersrunning
 
them
 
on
 
horseback
 
…
 
that
 
our
 
hunters
 
could
 
not
 
kill
 
a
 
sufficiency
 
of
 
cattle;
 
that
 
when
 
they
 
would
 
be
 
crawling
 
on
 
their
 
bellies
 
after
 
a
 
herd
 
of
 
buffalo
 
on
 
the
 
snow,
 
a
 
party
 
of
 
horsemen
 
would
 
come
 
before
 
them
 
and"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"horsemen
 
would
 
come
 
before
 
them
 
and
 
drive
 
away
 
the
 
herd.”
 
As
 
the
 
Pemmican
 
War
 
heated
 
up,
 
the
 
local
 
Ojibwa
 
and
 
Métis
 
chose
 
opposite
 
sides.
 
The
 
Ojibwa
 
rallied
 
behind
 
Macdonell
 
because
 
they
 
were
 
also
 
disadvantaged
 
by
 
the
 
hunting
 
practices
 
of
 
the
 
Métis.
 
Most
 
of
 
the
 
Métis
 
were
 
firmly
 
behind
 
the
 
NWC.
 
Agents
 
of
 
the
 
company
 
helped
 
them
 
draft
 
a
 
petition
 
to
 
the
 
Prince
 
Regent
 
in"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"a
 
petition
 
to
 
the
 
Prince
 
Regent
 
in
 
which
 
they
 
claimed
 
the
 
land
 
and
 
asserted
 
that
 
the
 
HBC
 
was
 
taking
 
it,
 
along
 
with
 
their
 
right
 
to
 
hunt.
 
After
 
a
 
few
 
minor
 
skirmishes,
 
the
 
two
 
opposing
 
groups
 
had
 
a
 
major
 
confrontation
 
on
 
June
 
19,
 
1816,
 
on
 
the
 
open
 
plain,
 
just
 
northwest
 
of
 
the
 
forks
 
of
 
the
 
Assiniboine
 
and
 
Red
 
rivers.
 
At
 
a
 
place
 
called
 
Seven
 
Oaks,
 
Robert
 
Semple,
 
who"
Ray Chapter 7 OPPORTUNITIES IN THE FUR TRADE_.pdf,"called
 
Seven
 
Oaks,
 
Robert
 
Semple,
 
who
 
had
 
become
 
governor
 
of
 
the
 
colony
 
in
 
1815,
 
and
 
a
 
group
 
of
 
his
 
men
 
tried
 
to
 
stop
 
a
 
party
 
of
 
Métis
 
from
 
attacking
 
the
 
settlement.
 
In
 
the
 
bloody
 
encounter
 
that
 
followed,
 
the
 
Métis,
 
commanded
 
by
 
one
 
of
 
their
 
own
 
leaders,
 
Cuthbert
 
Grant,
 
killed
 
the
 
governor
 
and
 
twenty
 
of
 
his
 
men.
 
One
 
Métis
 
died
 
in
 
the
 
fight.
 
Immediately
 
afterwards,"
